<<<<<<< HEAD
IND,India,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,8.62,%
JPN,Japan,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,6.01,%
KGZ,Kyrgyzstan,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,5.5,%
KOR,Republic of Korea,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,6.65,%
NGA,Nigeria,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,12.82,%
PAK,Pakistan,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,6.68,%
RUS,Russian Federation,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,15.12,%
TUN,Tunisia,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,14.31,%
TUR,Türkiye,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,6.84,%
USA,United States of America,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,10.1,%
ZAF,South Africa,Familiarity with AI,Q8. AI Familiarity: A Lot,AI Familiarity: A Lot,20.09,%
AUS,Australia,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,30.63,%
BGD,Bangladesh,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,23.81,%
BRA,Brazil,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,29.59,%
CHN,China,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,26.5,%
COM,Comoros,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,21.16,%
DEU,Germany,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,47.57,%
EGY,Egypt,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,21.8,%
FJI,Fiji,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,29.58,%
GRC,Greece,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,23.82,%
IDN,Indonesia,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,33.38,%
IND,India,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,23.27,%
JPN,Japan,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,32.14,%
KGZ,Kyrgyzstan,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,47.33,%
KOR,Republic of Korea,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,38.43,%
NGA,Nigeria,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,15.61,%
PAK,Pakistan,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,24.31,%
RUS,Russian Federation,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,33.25,%
TUN,Tunisia,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,46.94,%
TUR,Türkiye,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,38.83,%
USA,United States of America,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,43.29,%
ZAF,South Africa,Familiarity with AI,Q8. AI Familiarity: Some,AI Familiarity: Some,27.99,%
AUS,Australia,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,38.6,%
BGD,Bangladesh,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,24.9,%
BRA,Brazil,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,42.57,%
CHN,China,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,51.98,%
COM,Comoros,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,34.73,%
DEU,Germany,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,44.19,%
EGY,Egypt,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,39.1,%
FJI,Fiji,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,39.18,%
GRC,Greece,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,48.32,%
IDN,Indonesia,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,49.78,%
IND,India,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,36.49,%
JPN,Japan,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,44.54,%
KGZ,Kyrgyzstan,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,11.12,%
KOR,Republic of Korea,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,44.37,%
NGA,Nigeria,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,39.62,%
PAK,Pakistan,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,43.96,%
RUS,Russian Federation,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,31.25,%
TUN,Tunisia,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,16.89,%
TUR,Türkiye,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,34.45,%
USA,United States of America,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,40.82,%
ZAF,South Africa,Familiarity with AI,Q8. AI Familiarity: A Little,AI Familiarity: A Little,37.8,%
AUS,Australia,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,14.76,%
BGD,Bangladesh,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,24.45,%
BRA,Brazil,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,19.52,%
CHN,China,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,11.78,%
COM,Comoros,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,36.59,%
DEU,Germany,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,2.91,%
EGY,Egypt,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,16.08,%
FJI,Fiji,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,11.25,%
GRC,Greece,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,21.21,%
IDN,Indonesia,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,3.02,%
IND,India,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,23.87,%
JPN,Japan,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,16.86,%
KGZ,Kyrgyzstan,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,35.26,%
KOR,Republic of Korea,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,5.48,%
NGA,Nigeria,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,21.85,%
PAK,Pakistan,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,23.26,%
RUS,Russian Federation,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,12.76,%
TUN,Tunisia,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,15.1,%
TUR,Türkiye,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,19.21,%
USA,United States of America,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,5.17,%
ZAF,South Africa,Familiarity with AI,Q8. AI Familiarity: Nothing,AI Familiarity: Nothing,13.15,%
AUS,Australia,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,0.68,%
BGD,Bangladesh,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,23.34,%
BRA,Brazil,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,1.99,%
CHN,China,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,4.29,%
COM,Comoros,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,2.02,%
DEU,Germany,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,1.15,%
EGY,Egypt,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,13.16,%
FJI,Fiji,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,6.21,%
GRC,Greece,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,1.7,%
IDN,Indonesia,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,5.37,%
IND,India,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,7.75,%
JPN,Japan,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,0.45,%
KGZ,Kyrgyzstan,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,0.79,%
KOR,Republic of Korea,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,5.07,%
NGA,Nigeria,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,10.1,%
PAK,Pakistan,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,1.79,%
RUS,Russian Federation,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,7.62,%
TUN,Tunisia,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,6.76,%
TUR,Türkiye,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,0.67,%
USA,United States of America,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,0.62,%
ZAF,South Africa,Familiarity with AI,Q8. AI Familiarity: Don't Know,AI Familiarity: Don't Know,0.97,%
AUS,Australia,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,39.22,%
BGD,Bangladesh,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,44.03,%
BRA,Brazil,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,32.63,%
CHN,China,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,20.81,%
COM,Comoros,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,41.21,%
DEU,Germany,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,30.05,%
EGY,Egypt,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,64.64,%
FJI,Fiji,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,26.5,%
GRC,Greece,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,45.32,%
IDN,Indonesia,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,11.75,%
IND,India,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,38.85,%
JPN,Japan,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,24.72,%
KGZ,Kyrgyzstan,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,54.55,%
KOR,Republic of Korea,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,28.87,%
NGA,Nigeria,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,40.97,%
PAK,Pakistan,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,32.93,%
RUS,Russian Federation,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,56.33,%
TUN,Tunisia,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,31.9,%
TUR,Türkiye,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,47.9,%
USA,United States of America,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,34.88,%
ZAF,South Africa,AI Interaction Frequency,Q10. Interaction with AI: Never,Interaction with AI: Never,16.47,%
AUS,Australia,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,24.41,%
BGD,Bangladesh,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,22.84,%
BRA,Brazil,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,19.4,%
CHN,China,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,41.84,%
COM,Comoros,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,15.81,%
DEU,Germany,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,31.63,%
EGY,Egypt,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,11.5,%
FJI,Fiji,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,23.37,%
GRC,Greece,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,31.95,%
IDN,Indonesia,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,58.67,%
IND,India,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,22.83,%
JPN,Japan,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,23.44,%
KGZ,Kyrgyzstan,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,13.71,%
KOR,Republic of Korea,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,30.85,%
NGA,Nigeria,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,20.04,%
PAK,Pakistan,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,22.48,%
RUS,Russian Federation,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,16.28,%
TUN,Tunisia,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,15.66,%
TUR,Türkiye,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,19.35,%
USA,United States of America,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,32.56,%
ZAF,South Africa,AI Interaction Frequency,Q10. Interaction with AI: Once a month or less,Interaction with AI: Once a month or less,24.1,%
AUS,Australia,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,14.39,%
BGD,Bangladesh,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,11.2,%
BRA,Brazil,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,16,%
CHN,China,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,24.4,%
COM,Comoros,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,23.45,%
DEU,Germany,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,15.86,%
EGY,Egypt,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,10.69,%
FJI,Fiji,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,21.01,%
GRC,Greece,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,8.97,%
IDN,Indonesia,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,19.28,%
IND,India,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,19.65,%
JPN,Japan,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,24.19,%
KGZ,Kyrgyzstan,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,11.09,%
KOR,Republic of Korea,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,19.64,%
NGA,Nigeria,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,13.59,%
PAK,Pakistan,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,24.52,%
RUS,Russian Federation,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,11.39,%
TUN,Tunisia,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,15.45,%
TUR,Türkiye,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,11.39,%
USA,United States of America,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,13.52,%
ZAF,South Africa,AI Interaction Frequency,Q10. Interaction with AI: Once a week,Interaction with AI: Once a week,17.63,%
AUS,Australia,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,21.99,%
BGD,Bangladesh,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,21.92,%
BRA,Brazil,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,31.97,%
CHN,China,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,12.95,%
COM,Comoros,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,19.53,%
DEU,Germany,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,22.46,%
EGY,Egypt,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,13.17,%
FJI,Fiji,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,29.11,%
GRC,Greece,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,13.75,%
IDN,Indonesia,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,10.3,%
IND,India,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,18.67,%
JPN,Japan,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,27.65,%
KGZ,Kyrgyzstan,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,20.65,%
KOR,Republic of Korea,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,20.64,%
NGA,Nigeria,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,25.39,%
PAK,Pakistan,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,20.08,%
RUS,Russian Federation,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,16,%
TUN,Tunisia,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,36.98,%
TUR,Türkiye,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,21.35,%
USA,United States of America,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,19.04,%
ZAF,South Africa,AI Interaction Frequency,Q10. Interaction with AI: More than once a week,Interaction with AI: More than once a week,41.8,%
AUS,Australia,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,42.61,%
BGD,Bangladesh,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,27.46,%
BRA,Brazil,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,65.92,%
CHN,China,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,39.21,%
COM,Comoros,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,34.11,%
DEU,Germany,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,23.05,%
EGY,Egypt,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,35.79,%
FJI,Fiji,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,58.79,%
GRC,Greece,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,21.9,%
IDN,Indonesia,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,70.13,%
IND,India,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,34.6,%
JPN,Japan,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,41.96,%
KGZ,Kyrgyzstan,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,30.37,%
KOR,Republic of Korea,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,25.19,%
NGA,Nigeria,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,38.97,%
PAK,Pakistan,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,86.04,%
RUS,Russian Federation,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,31.85,%
TUN,Tunisia,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,49.09,%
TUR,Türkiye,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,30.91,%
USA,United States of America,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,40.31,%
ZAF,South Africa,AI Use Purposes,Q11. AI Use (Social Media): Yes,AI use for social media purposes,71.58,%
AUS,Australia,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,57.39,%
BGD,Bangladesh,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,72.54,%
BRA,Brazil,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,34.08,%
CHN,China,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,60.79,%
COM,Comoros,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,65.89,%
DEU,Germany,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,76.95,%
EGY,Egypt,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,64.21,%
FJI,Fiji,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,41.21,%
GRC,Greece,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,78.1,%
IDN,Indonesia,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,29.87,%
IND,India,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,65.4,%
JPN,Japan,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,58.04,%
KGZ,Kyrgyzstan,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,69.63,%
KOR,Republic of Korea,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,74.81,%
NGA,Nigeria,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,61.03,%
PAK,Pakistan,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,13.96,%
RUS,Russian Federation,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,68.15,%
TUN,Tunisia,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,50.91,%
TUR,Türkiye,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,69.09,%
USA,United States of America,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,59.69,%
ZAF,South Africa,AI Use Purposes,Q11. AI Use (Social Media): No,No AI use for social media purposes,28.42,%
AUS,Australia,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),33.16,%
BGD,Bangladesh,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),3.85,%
BRA,Brazil,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),25.89,%
CHN,China,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),22.24,%
COM,Comoros,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),3.69,%
DEU,Germany,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),27.38,%
EGY,Egypt,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),1.71,%
FJI,Fiji,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),22.27,%
GRC,Greece,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),10.83,%
IDN,Indonesia,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),4.25,%
IND,India,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),15.07,%
JPN,Japan,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),48.13,%
KGZ,Kyrgyzstan,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),22.81,%
KOR,Republic of Korea,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),29.76,%
NGA,Nigeria,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),10.61,%
PAK,Pakistan,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),2.34,%
RUS,Russian Federation,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),42.62,%
TUN,Tunisia,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),2.48,%
TUR,Türkiye,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),11.29,%
USA,United States of America,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),45.43,%
ZAF,South Africa,AI Use Purposes,Q11. AI Use (Virtual Assistants): Yes,AI use of virtual assistants (e.g. Siri/Alexa),22.26,%
AUS,Australia,AI Use Purposes,Q11. AI Use (Virtual Assistants): No,No AI use of virtual assistants (e.g. Siri/Alexa),66.84,%
BGD,Bangladesh,AI Use Purposes,Q11. AI Use (Virtual Assistants): No,No AI use of virtual assistants (e.g. Siri/Alexa),96.15,%
BRA,Brazil,AI Use Purposes,Q11. AI Use (Virtual Assistants): No,No AI use of virtual assistants (e.g. Siri/Alexa),74.11,%
CHN,China,AI Use Purposes,Q11. AI Use (Virtual Assistants): No,No AI use of virtual assistants (e.g. Siri/Alexa),77.76,%
COM,Comoros,AI Use Purposes,Q11. AI Use (Virtual Assistants): No,No AI use of virtual assistants (e.g. Siri/Alexa),96.31,%
DEU,Germany,AI Use Purposes,Q11. AI Use (Virtual Assistants): No,No AI use of virtual assistants (e.g. Siri/Alexa),72.62,%
EGY,Egypt,AI Use Purposes,Q11. AI Use (Virtual Assistants): No,No AI use of virtual assistants (e.g. Siri/Alexa),98.29,%
